@relation Features
@ATTRIBUTE word0 NUMERIC
@ATTRIBUTE word1 NUMERIC
@ATTRIBUTE word2 NUMERIC
@ATTRIBUTE word3 NUMERIC
@ATTRIBUTE word4 NUMERIC
@ATTRIBUTE word5 NUMERIC
@ATTRIBUTE word6 NUMERIC
@ATTRIBUTE word7 NUMERIC
@ATTRIBUTE word8 NUMERIC
@ATTRIBUTE word9 NUMERIC
@ATTRIBUTE word10 NUMERIC
@ATTRIBUTE word11 NUMERIC
@ATTRIBUTE word12 NUMERIC
@ATTRIBUTE word13 NUMERIC
@ATTRIBUTE word14 NUMERIC
@ATTRIBUTE word15 NUMERIC
@ATTRIBUTE word16 NUMERIC
@ATTRIBUTE word17 NUMERIC
@ATTRIBUTE word18 NUMERIC
@ATTRIBUTE word19 NUMERIC
@ATTRIBUTE word20 NUMERIC
@ATTRIBUTE word21 NUMERIC
@ATTRIBUTE word22 NUMERIC
@ATTRIBUTE word23 NUMERIC
@ATTRIBUTE word24 NUMERIC
@ATTRIBUTE word25 NUMERIC
@ATTRIBUTE word26 NUMERIC
@ATTRIBUTE word27 NUMERIC
@ATTRIBUTE word28 NUMERIC
@ATTRIBUTE word29 NUMERIC
@ATTRIBUTE word30 NUMERIC
@ATTRIBUTE word31 NUMERIC
@ATTRIBUTE word32 NUMERIC
@ATTRIBUTE word33 NUMERIC
@ATTRIBUTE word34 NUMERIC
@ATTRIBUTE word35 NUMERIC
@ATTRIBUTE word36 NUMERIC
@ATTRIBUTE word37 NUMERIC
@ATTRIBUTE word38 NUMERIC
@ATTRIBUTE word39 NUMERIC
@ATTRIBUTE word40 NUMERIC
@ATTRIBUTE word41 NUMERIC
@ATTRIBUTE word42 NUMERIC
@ATTRIBUTE word43 NUMERIC
@ATTRIBUTE word44 NUMERIC
@ATTRIBUTE word45 NUMERIC
@ATTRIBUTE word46 NUMERIC
@ATTRIBUTE word47 NUMERIC
@ATTRIBUTE word48 NUMERIC
@ATTRIBUTE word49 NUMERIC
@ATTRIBUTE word50 NUMERIC
@ATTRIBUTE word51 NUMERIC
@ATTRIBUTE word52 NUMERIC
@ATTRIBUTE word53 NUMERIC
@ATTRIBUTE word54 NUMERIC
@ATTRIBUTE word55 NUMERIC
@ATTRIBUTE word56 NUMERIC
@ATTRIBUTE word57 NUMERIC
@ATTRIBUTE word58 NUMERIC
@ATTRIBUTE word59 NUMERIC
@ATTRIBUTE word60 NUMERIC
@ATTRIBUTE word61 NUMERIC
@ATTRIBUTE word62 NUMERIC
@ATTRIBUTE word63 NUMERIC
@ATTRIBUTE class {1,2,3,4,5,6,7,8,9,10}
@Data
1.242308E-4,-2.02954E-4,1.284064E-4,2.154808E-4,-0.004110751,-0.004180141,0.007793448,0.005006228,-0.002097595,0.005351434,0.002878224,0.006400316,0.001150728,4.799476E-4,0.001150728,4.799476E-4,-4.673818E-4,-6.096378E-4,0.00119535,0.002103418,-0.1676555,-0.2278844,0.2214527,0.2364452,0.1969986,-0.2338563,0.2777909,0.2836004,-0.003500959,3.602286E-4,0.01188078,0.003497107,-0.00246042,-0.003077335,0.003604505,0.004117622,-0.1997621,0.2358963,0.2653688,0.3039858,0.2710622,0.2681992,0.2829478,0.2786359,-0.008698486,0.003173635,0.01213289,0.004063423,-0.005384035,-0.003205246,0.005408506,0.003567826,0.02255948,-0.01363358,0.02670895,0.0162727,6.59186E-4,6.048324E-4,0.001784404,0.0017044,-8.142276E-4,4.325985E-4,8.341197E-4,5.121324E-4,7,1
-1.840943E-4,2.169888E-4,2.160904E-4,2.169888E-4,-0.001446994,-0.004019284,0.002605801,0.005015971,-0.01047587,0.02417172,0.01671516,0.02782342,0.003373237,0.004050147,0.003386137,0.004370942,-0.005347417,-0.004207248,0.005347417,0.004582517,-0.2965316,-0.1713665,0.3004099,0.1718033,0.3562171,-0.1647664,0.3600304,0.1721744,4.233257E-4,0.002100975,0.001152758,0.00235758,-0.008764568,-0.002558736,0.01224229,0.004638753,-0.1907921,0.2431238,0.2543553,0.2431238,0.2545652,0.212782,0.2630533,0.2204444,2.198436E-4,-0.001846643,9.605972E-4,0.002575401,0.001389112,6.832085E-4,0.001871252,8.993711E-4,7.770554E-4,-0.00303091,0.006573855,0.005820557,-0.001096544,-0.006895885,0.003638088,0.007811429,3.498263E-4,2.850223E-4,4.412867E-4,2.988617E-4,7,3
-0.00146508,-0.002995154,0.00146508,0.002995154,-0.01667628,-0.04607837,0.01835608,0.04607837,0.006319318,-0.02065518,0.01039111,0.03409228,0.001895773,-6.28119E-4,0.002182629,0.003972531,-0.007737171,-0.008548007,0.007972401,0.01251855,-0.1819847,-0.03742053,0.3275709,0.1215355,0.3079331,-0.07342801,0.3177552,0.163114,0.02837552,0.02107545,0.02837552,0.02148355,6.63902E-4,0.01724367,0.004372185,0.02580162,-0.2609807,0.2830206,0.2706136,0.2881198,0.2757551,0.04790156,0.3948867,0.1922561,0.03458853,0.008733696,0.03484925,0.01115065,7.681201E-4,0.001091916,0.001273976,0.005079709,0.007623198,0.02523263,0.02055689,0.02523263,-0.0355466,0.01893998,0.1383282,0.06519274,0.002942717,5.347264E-4,0.003906916,0.002451127,6,8
-0.001387552,-0.003039836,0.001441545,0.003081767,-0.003235186,-0.02190335,0.00716658,0.02190335,0.00179865,-7.589791E-4,0.006640404,0.005384689,-2.545293E-4,1.184406E-5,3.710672E-4,2.839294E-4,-0.006627506,0.01988954,0.008861855,0.02400445,-0.2391734,-0.1316012,0.2819267,0.2546877,0.2581668,-0.1370073,0.2820925,0.1899582,-0.01275425,0.002415371,0.01275425,0.005206728,-0.01210813,0.003987419,0.01223118,0.007767229,-0.341334,0.0627762,0.3682227,0.1216862,0.3562047,0.09882974,0.3620935,0.1586272,-0.03790322,-0.01802566,0.03792451,0.02035627,-0.004294163,-0.001399502,0.00439728,0.001640838,-0.01347816,-0.03726253,0.05555869,0.04405695,0.02999148,0.007622262,0.03433442,0.02537989,-0.01192326,-5.782919E-4,0.01208634,0.002959278,6,5
0.00126715,2.247215E-4,0.00126715,9.589608E-4,-5.879952E-4,-0.008561771,0.01056063,0.009196985,0.005256413,-0.03034664,0.009917422,0.03102096,0.001488627,-0.001500966,0.001511437,0.001542279,0.02112476,-0.01283489,0.02112476,0.02338576,-0.3130878,-0.1086777,0.3210618,0.133735,0.3257633,-0.05659342,0.3400199,0.1685192,0.01159468,0.0110857,0.01163976,0.01535339,0.0672815,-0.007694305,0.0672815,0.02391993,-0.3066934,0.05675906,0.3099776,0.1299024,0.3668664,0.0665313,0.3668664,0.09550977,-1.843512E-4,-0.003025632,0.002044695,0.003944253,0.01005895,5.421822E-4,0.01005895,0.001793822,-0.04058719,0.002077859,0.04341542,0.007929559,0.040379,-0.01845414,0.04692653,0.02570085,-4.704932E-4,-0.002197689,0.001038886,0.002248209,6
0.00218901,-0.001009539,0.002277105,0.001598125,6.567987E-4,-0.01641035,0.009402277,0.01641035,0.01452873,-0.007452064,0.01558118,0.009795171,8.626419E-4,4.140798E-4,8.626419E-4,4.140798E-4,-0.01959315,-0.004590581,0.02116422,0.009201598,0.145014,0.02560798,0.2561958,0.2989242,-0.006863858,0.1408742,0.1539556,0.3077628,0.03653659,-0.01100845,0.0369735,0.01384084,-0.06605201,-0.02843683,0.06643976,0.02901507,0.4420422,-0.03160088,0.5760401,0.33118,-0.01158514,0.03062022,0.1094428,0.1058194,0.01765174,0.01703791,0.01948986,0.01847132,0.003393186,0.003450639,0.01329892,0.008771995,0.02881118,0.03382342,0.02881118,0.03401852,0.01949641,0.0209754,0.01986044,0.0209754,-0.001319313,0.002552168,0.001319313,0.002552168,5
-3.592231E-4,2.794476E-5,0.001508083,2.865945E-4,0.01596529,0.01085851,0.05987465,0.01388189,0.01867156,0.005275462,0.01867156,0.007902295,0.00192974,0.00179754,0.001963383,0.00179754,9.77552E-4,0.01113362,0.004822302,0.01233634,-0.1858013,-0.002131199,0.3303261,0.1710457,0.364367,-0.1141018,0.364367,0.1716602,0.01043894,-0.01158321,0.01400642,0.01630746,0.004933584,0.00863934,0.006902349,0.009790117,-0.252453,0.2237229,0.2608743,0.2239947,0.3083798,0.1331603,0.3415869,0.2242727,-0.008703353,-0.008550622,0.01690321,0.0105328,6.659404E-4,-7.534156E-5,0.001036888,5.604008E-4,-0.001762551,-0.003662948,0.004348175,0.003761928,-0.01419886,-0.001687892,0.01462267,0.005253385,0.003128729,-5.314805E-5,0.003128729,4.265237E-4,5
5.27363E-4,-0.00264887,5.27363E-4,0.00264887,-0.003628821,-0.01730182,0.008481825,0.01730182,0.003019598,-0.02227777,0.0115984,0.02227777,0.003045216,-0.002924098,0.003170057,0.002955518,0.00247423,0.004927605,0.002963607,0.004927605,-0.196485,-0.07319399,0.2343293,0.09647831,0.3165001,-0.09359711,0.3370754,0.2423476,0.008777163,0.02136287,0.01613024,0.02181393,0.001876714,9.191703E-4,0.002216723,0.009042211,-0.2775711,0.0625025,0.2916551,0.07906663,0.4290995,0.113595,0.4290995,0.1809362,0.02543363,0.01284078,0.02573165,0.01286839,2.990036E-4,0.003341523,7.759625E-4,0.003367878,-0.04688516,0.01972966,0.04934203,0.02223599,0.05400679,-0.01996437,0.08790313,0.05311751,0.002332886,-0.002627685,0.00359622,0.002933568,5
-0.01132967,0.001495476,0.01158391,0.003108164,0.02602948,0.03858373,0.04277044,0.04669936,0.0110369,0.0203408,0.02096591,0.02135758,-0.002283422,0.003824216,0.004070682,0.004245131,-0.02090004,-0.001489306,0.02160675,0.01764002,0.1731591,-0.03422162,0.3373206,0.2808696,0.002599492,0.1013245,0.1262564,0.1194632,-0.003326043,0.01194802,0.007867766,0.01194802,-0.0523297,-0.01041489,0.05299463,0.0477659,0.3846654,0.07672372,0.623893,0.334654,-0.06234343,-0.08715191,0.1141264,0.1925633,0.01273649,0.00370053,0.01353745,0.00907451,-3.104525E-4,0.002169769,4.2555E-4,0.002277488,0.006163899,0.01807744,0.006472487,0.01894678,0.003524707,0.007741211,0.01138263,0.01164077,-9.915044E-4,-8.34294E-4,0.001235317,0.001448489,4
4.664579E-4,-5.113502E-4,4.842539E-4,0.001644736,-0.01480912,0.02399591,0.03782813,0.02745948,0.02066964,0.02139041,0.02066964,0.02225239,-8.894394E-4,0.001814827,0.001542272,0.001814827,0.001755933,0.002886086,0.001755933,0.004735251,-0.3323075,-0.09669628,0.3378341,0.169843,0.3697414,-0.170273,0.4038901,0.217355,-0.01202917,-0.008257861,0.01602264,0.01110819,0.002044011,-0.001822403,0.002456986,0.002055194,-0.1784316,0.13623,0.2079656,0.2336695,0.2031185,0.19438,0.2604021,0.2453224,0.005805986,0.01173401,0.008525071,0.01249152,-1.282162E-4,-1.234852E-4,1.847534E-4,1.234852E-4,7.874352E-4,0.00122898,0.001055794,0.001414844,0.004071751,-6.710811E-4,0.004071751,0.001622719,-2.935042E-4,-1.006515E-5,6.110032E-4,1.552982E-4,4
