@relation Features
@ATTRIBUTE word0 NUMERIC
@ATTRIBUTE word1 NUMERIC
@ATTRIBUTE word2 NUMERIC
@ATTRIBUTE word3 NUMERIC
@ATTRIBUTE word4 NUMERIC
@ATTRIBUTE word5 NUMERIC
@ATTRIBUTE word6 NUMERIC
@ATTRIBUTE word7 NUMERIC
@ATTRIBUTE word8 NUMERIC
@ATTRIBUTE word9 NUMERIC
@ATTRIBUTE word10 NUMERIC
@ATTRIBUTE word11 NUMERIC
@ATTRIBUTE word12 NUMERIC
@ATTRIBUTE word13 NUMERIC
@ATTRIBUTE word14 NUMERIC
@ATTRIBUTE word15 NUMERIC
@ATTRIBUTE word16 NUMERIC
@ATTRIBUTE word17 NUMERIC
@ATTRIBUTE word18 NUMERIC
@ATTRIBUTE word19 NUMERIC
@ATTRIBUTE word20 NUMERIC
@ATTRIBUTE word21 NUMERIC
@ATTRIBUTE word22 NUMERIC
@ATTRIBUTE word23 NUMERIC
@ATTRIBUTE word24 NUMERIC
@ATTRIBUTE word25 NUMERIC
@ATTRIBUTE word26 NUMERIC
@ATTRIBUTE word27 NUMERIC
@ATTRIBUTE word28 NUMERIC
@ATTRIBUTE word29 NUMERIC
@ATTRIBUTE word30 NUMERIC
@ATTRIBUTE word31 NUMERIC
@ATTRIBUTE word32 NUMERIC
@ATTRIBUTE word33 NUMERIC
@ATTRIBUTE word34 NUMERIC
@ATTRIBUTE word35 NUMERIC
@ATTRIBUTE word36 NUMERIC
@ATTRIBUTE word37 NUMERIC
@ATTRIBUTE word38 NUMERIC
@ATTRIBUTE word39 NUMERIC
@ATTRIBUTE word40 NUMERIC
@ATTRIBUTE word41 NUMERIC
@ATTRIBUTE word42 NUMERIC
@ATTRIBUTE word43 NUMERIC
@ATTRIBUTE word44 NUMERIC
@ATTRIBUTE word45 NUMERIC
@ATTRIBUTE word46 NUMERIC
@ATTRIBUTE word47 NUMERIC
@ATTRIBUTE word48 NUMERIC
@ATTRIBUTE word49 NUMERIC
@ATTRIBUTE word50 NUMERIC
@ATTRIBUTE word51 NUMERIC
@ATTRIBUTE word52 NUMERIC
@ATTRIBUTE word53 NUMERIC
@ATTRIBUTE word54 NUMERIC
@ATTRIBUTE word55 NUMERIC
@ATTRIBUTE word56 NUMERIC
@ATTRIBUTE word57 NUMERIC
@ATTRIBUTE word58 NUMERIC
@ATTRIBUTE word59 NUMERIC
@ATTRIBUTE word60 NUMERIC
@ATTRIBUTE word61 NUMERIC
@ATTRIBUTE word62 NUMERIC
@ATTRIBUTE word63 NUMERIC
@ATTRIBUTE class {1,2,3,4,5,6,7,8,9,10}
@Data
-0.000274,-0.006138,0.004235,0.006477,0.000553,-0.006498,0.01467,0.03026,0.015561,0.015347,0.016234,0.016923,0.002097,0.003561,0.002097,0.003561,-0.080873,0.014349,0.09515,0.035154,0.371903,0.09498,0.376307,0.171072,0.004303,0.083334,0.122944,0.121696,-0.004677,-0.0057,0.008296,0.012579,-0.024389,0.039789,0.036097,0.043949,0.089471,-0.110993,0.545247,0.41256,0.098157,-0.041791,0.320965,0.114417,-0.009621,0.005727,0.014011,0.006621,0.000088,0.000029,0.000462,0.000765,-0.008506,0.036677,0.02662,0.038952,0.013907,0.005085,0.013907,0.010204,-0.000074,0.000061,0.001013,0.000519,5
0.000888,-0.000305,0.001904,0.000639,-0.002868,-0.004592,0.011721,0.009323,-0.008752,-0.013255,0.009672,0.015593,-0.000808,-0.00014,0.001086,0.002433,0.007187,-0.013141,0.009123,0.013182,-0.245161,-0.132635,0.330866,0.212629,0.263065,-0.003245,0.307384,0.255028,0.010419,0.019521,0.013659,0.021438,0.006948,0.012097,0.009541,0.020089,-0.224951,0.238422,0.274617,0.258141,0.322846,0.044971,0.369004,0.181169,-0.015785,0.002729,0.024846,0.010885,-0.000002,-0.000335,0.00066,0.002549,0.002104,0.008356,0.00805,0.010488,-0.023006,0.013938,0.087884,0.035604,-0.000699,0.000448,0.00437,0.000974,5
-0.00561,-0.010618,0.006367,0.01067,0.033319,-0.071151,0.03386,0.072244,-0.00764,-0.011499,0.017995,0.011804,-0.005234,-0.001512,0.006488,0.001823,-0.051866,-0.048068,0.077471,0.062175,0.064624,0.009824,0.432099,0.202799,0.253873,-0.182626,0.300579,0.184848,-0.015993,0.009987,0.018239,0.01559,-0.023076,0.050191,0.122907,0.062547,0.11826,0.271857,0.39012,0.29358,0.127816,0.250219,0.152847,0.250219,-0.006004,0.014679,0.006004,0.014711,0.0069,-0.000172,0.015891,0.006623,0.018702,0.013119,0.030772,0.013568,-0.002652,0.013704,0.007053,0.013717,-0.000443,0.002192,0.000443,0.002192,6
0.000185,-0.000422,0.001401,0.003436,-0.000906,0.012261,0.024698,0.015942,0.002441,0.000926,0.018101,0.004741,-0.000295,-0.000205,0.001391,0.000646,0.024676,-0.027358,0.024676,0.027358,0.138992,-0.041423,0.597434,0.270913,-0.026001,0.008557,0.137066,0.079261,-0.001062,0.010674,0.007661,0.016823,0.008474,-0.010203,0.031498,0.031643,0.210015,-0.188171,0.502597,0.247065,-0.025799,-0.234124,0.079742,0.234124,0.012274,-0.029767,0.012769,0.030807,-0.002557,0.000812,0.005459,0.001384,0.017343,0.012184,0.028148,0.032154,-0.019722,-0.00852,0.025666,0.025197,0.001693,-0.004571,0.002344,0.006065,6
-0.003109,0.004551,0.003292,0.006988,0.02434,-0.006584,0.031832,0.017848,0.009155,0.027326,0.012252,0.031427,0.000822,0.003318,0.001529,0.004654,0.011092,0.002021,0.020966,0.013498,0.177594,0.095779,0.608529,0.116983,0.127187,0.078495,0.127581,0.078495,0.004462,0.012501,0.007862,0.012786,0.033167,0.005774,0.036486,0.009611,0.124674,-0.074493,0.631363,0.175089,0.151285,-0.030975,0.156289,0.067825,0.003,-0.003818,0.005141,0.004379,0.001166,-0.000464,0.003143,0.001094,-0.030812,-0.017114,0.086742,0.019831,0.064178,-0.029608,0.066062,0.029954,-0.001244,-0.001784,0.001404,0.001784,6
0.000044,-0.003861,0.000565,0.003861,-0.003734,-0.023954,0.005254,0.023988,0.006207,-0.02757,0.006932,0.02757,0.001831,-0.003758,0.001831,0.003758,-0.000655,0.022402,0.005062,0.039931,0.01444,-0.02433,0.251438,0.260107,0.219693,0.084466,0.221145,0.117344,0.007664,0.030072,0.008242,0.032593,-0.006942,-0.009162,0.007422,0.015752,-0.258927,0.135306,0.454504,0.170058,0.445529,-0.019436,0.445529,0.103205,0.007215,0.000789,0.007404,0.002775,-0.000307,-0.001901,0.000477,0.002447,-0.009404,0.011706,0.05277,0.015534,0.021298,-0.025217,0.087453,0.041821,0.000554,-0.000918,0.001436,0.001337,6
0.000296,0.001816,0.000544,0.00182,-0.00426,0.011547,0.005846,0.01168,-0.005742,0.000792,0.014669,0.013948,0.002149,-0.002319,0.002149,0.002319,0.003063,-0.000508,0.004137,0.004887,-0.295939,-0.107848,0.313911,0.127629,0.376761,-0.004871,0.408999,0.161836,-0.017634,0.016581,0.021296,0.016581,0.003749,-0.024313,0.009503,0.024313,-0.22189,-0.037907,0.261769,0.115576,0.381914,0.017614,0.386361,0.121685,-0.004146,0.007454,0.008836,0.018649,-0.000788,-0.000316,0.003088,0.007813,0.021314,-0.014239,0.031153,0.024264,0.025701,-0.008168,0.025701,0.008708,-0.001188,-0.002817,0.001195,0.002817,5
-0.003638,0.013086,0.004018,0.013208,0.053302,0.117373,0.058523,0.117553,-0.019816,0.088136,0.066598,0.09282,0.001828,0.007136,0.003144,0.007136,0.049295,0.016197,0.052338,0.022758,-0.108328,0.037136,0.327877,0.290881,0.279615,0.068275,0.316252,0.350539,0.007488,0.03158,0.011271,0.032447,0.062863,-0.0283,0.068318,0.028591,-0.087709,-0.023686,0.282575,0.148235,0.358939,0.099691,0.359461,0.161488,0.007734,0.001537,0.008191,0.007808,0.005679,0.013995,0.00591,0.014001,0.013874,0.05562,0.01772,0.05562,-0.002948,-0.002067,0.020559,0.05243,0.002085,-0.010154,0.003346,0.016151,5
0.004309,0.00144,0.005496,0.005499,0.055125,0.021861,0.096594,0.044733,0.025246,-0.040044,0.037711,0.040627,0.001124,0.00231,0.009207,0.008809,0.040832,0.062513,0.0447,0.062902,0.08741,-0.214841,0.1992,0.322795,0.251298,-0.119811,0.315426,0.244513,0.033928,0.008567,0.034472,0.018831,-0.000656,0.036268,0.007587,0.036268,-0.221428,0.202073,0.242642,0.210577,0.356052,-0.016408,0.389191,0.217685,0.015357,-0.035813,0.015357,0.035813,-0.000099,-0.000021,0.00066,0.000566,-0.031189,0.014306,0.031724,0.018606,-0.018794,-0.004523,0.022754,0.050443,0.00247,-0.007419,0.003323,0.009293,5
-0.000438,0.000651,0.000613,0.001051,-0.034314,-0.021077,0.034314,0.025322,0.01544,0.002957,0.02591,0.021385,0.008771,0.007446,0.008771,0.007446,-0.022589,-0.015678,0.025027,0.016767,-0.087727,-0.124384,0.244195,0.29086,0.390471,0.026061,0.390471,0.215217,0.06493,0.015936,0.066062,0.033218,-0.013953,-0.018377,0.015535,0.018377,0.031711,0.228728,0.176924,0.246046,0.264566,0.177788,0.322103,0.291643,0.019465,-0.047581,0.086089,0.104518,0.000644,-0.000238,0.000997,0.000511,0.038159,0.01225,0.043136,0.022325,0.024762,0.004179,0.035631,0.01687,-0.001507,0.007426,0.006943,0.008059,5
0.000718,0.002917,0.000898,0.002956,0.015515,0.022341,0.037687,0.025488,0.021534,0.039579,0.021766,0.039579,0.000312,0.005542,0.000624,0.005542,0.006703,0.011329,0.010583,0.01875,-0.109212,0.058037,0.257119,0.175012,0.393026,-0.039108,0.407877,0.127744,-0.003443,-0.000279,0.006002,0.018708,0.008034,0.019556,0.008527,0.022391,-0.25982,0.143257,0.290985,0.172482,0.303172,-0.016075,0.438453,0.224138,0.012684,-0.013541,0.018305,0.014528,-0.000636,-0.001289,0.000636,0.001289,-0.014897,-0.025241,0.016524,0.02535,0.00455,-0.011424,0.013742,0.011598,0.002848,-0.001463,0.002882,0.001478,5
0.001895,-0.003914,0.001915,0.00401,-0.028377,-0.03456,0.036559,0.03667,-0.002569,0.011156,0.041503,0.023459,0.004583,0.001853,0.006269,0.002432,0.000399,-0.038369,0.022644,0.043894,0.221588,0.082713,0.372794,0.27206,-0.052582,0.086836,0.308273,0.383681,0.009612,0.002482,0.017941,0.023669,-0.016963,0.003443,0.041143,0.018505,0.291015,-0.055653,0.299908,0.14168,-0.104124,-0.033494,0.192145,0.462346,0.0126,0.002901,0.022621,0.038983,0.004329,0.002324,0.00587,0.003022,0.006506,0.002971,0.011222,0.004348,0.014294,-0.019195,0.014398,0.019262,0.001555,-0.003072,0.001968,0.003923,5
