@relation Features
@ATTRIBUTE word0 NUMERIC
@ATTRIBUTE word1 NUMERIC
@ATTRIBUTE word2 NUMERIC
@ATTRIBUTE word3 NUMERIC
@ATTRIBUTE word4 NUMERIC
@ATTRIBUTE word5 NUMERIC
@ATTRIBUTE word6 NUMERIC
@ATTRIBUTE word7 NUMERIC
@ATTRIBUTE word8 NUMERIC
@ATTRIBUTE word9 NUMERIC
@ATTRIBUTE word10 NUMERIC
@ATTRIBUTE word11 NUMERIC
@ATTRIBUTE word12 NUMERIC
@ATTRIBUTE word13 NUMERIC
@ATTRIBUTE word14 NUMERIC
@ATTRIBUTE word15 NUMERIC
@ATTRIBUTE word16 NUMERIC
@ATTRIBUTE word17 NUMERIC
@ATTRIBUTE word18 NUMERIC
@ATTRIBUTE word19 NUMERIC
@ATTRIBUTE word20 NUMERIC
@ATTRIBUTE word21 NUMERIC
@ATTRIBUTE word22 NUMERIC
@ATTRIBUTE word23 NUMERIC
@ATTRIBUTE word24 NUMERIC
@ATTRIBUTE word25 NUMERIC
@ATTRIBUTE word26 NUMERIC
@ATTRIBUTE word27 NUMERIC
@ATTRIBUTE word28 NUMERIC
@ATTRIBUTE word29 NUMERIC
@ATTRIBUTE word30 NUMERIC
@ATTRIBUTE word31 NUMERIC
@ATTRIBUTE word32 NUMERIC
@ATTRIBUTE word33 NUMERIC
@ATTRIBUTE word34 NUMERIC
@ATTRIBUTE word35 NUMERIC
@ATTRIBUTE word36 NUMERIC
@ATTRIBUTE word37 NUMERIC
@ATTRIBUTE word38 NUMERIC
@ATTRIBUTE word39 NUMERIC
@ATTRIBUTE word40 NUMERIC
@ATTRIBUTE word41 NUMERIC
@ATTRIBUTE word42 NUMERIC
@ATTRIBUTE word43 NUMERIC
@ATTRIBUTE word44 NUMERIC
@ATTRIBUTE word45 NUMERIC
@ATTRIBUTE word46 NUMERIC
@ATTRIBUTE word47 NUMERIC
@ATTRIBUTE word48 NUMERIC
@ATTRIBUTE word49 NUMERIC
@ATTRIBUTE word50 NUMERIC
@ATTRIBUTE word51 NUMERIC
@ATTRIBUTE word52 NUMERIC
@ATTRIBUTE word53 NUMERIC
@ATTRIBUTE word54 NUMERIC
@ATTRIBUTE word55 NUMERIC
@ATTRIBUTE word56 NUMERIC
@ATTRIBUTE word57 NUMERIC
@ATTRIBUTE word58 NUMERIC
@ATTRIBUTE word59 NUMERIC
@ATTRIBUTE word60 NUMERIC
@ATTRIBUTE word61 NUMERIC
@ATTRIBUTE word62 NUMERIC
@ATTRIBUTE word63 NUMERIC
@ATTRIBUTE class {1,2,3,4,5,6,7,8,9,10}
@Data
-2.74E-4,-0.006138,0.004235,0.006477,5.53E-4,-0.006498,0.01467,0.03026,0.015561,0.015347,0.016234,0.016923,0.002097,0.003561,0.002097,0.003561,-0.080873,0.014349,0.09515,0.035154,0.371903,0.09498,0.376307,0.171072,0.004303,0.083334,0.122944,0.121696,-0.004677,-0.0057,0.008296,0.012579,-0.024389,0.039789,0.036097,0.043949,0.089471,-0.110993,0.545247,0.41256,0.098157,-0.041791,0.320966,0.114417,-0.009621,0.005727,0.014011,0.006621,8.8E-5,2.9E-5,4.62E-4,7.65E-4,-0.008506,0.036677,0.02662,0.038952,0.013907,0.005085,0.013907,0.010204,-7.4E-5,6.1E-5,0.001013,5.19E-4,5
8.88E-4,-3.05E-4,0.001904,6.39E-4,-0.002868,-0.004592,0.011721,0.009323,-0.008752,-0.013255,0.009672,0.015593,-8.08E-4,-1.4E-4,0.001086,0.002433,0.007187,-0.013141,0.009123,0.013182,-0.245161,-0.132635,0.330866,0.212629,0.263064,-0.003245,0.307384,0.255028,0.010419,0.019521,0.013659,0.021438,0.006948,0.012097,0.009541,0.020089,-0.224951,0.238422,0.274618,0.258141,0.322846,0.044971,0.369004,0.181169,-0.015785,0.002729,0.024846,0.010885,-2.0E-6,-3.35E-4,6.6E-4,0.002549,0.002104,0.008356,0.00805,0.010488,-0.023006,0.013938,0.087884,0.035604,-6.99E-4,4.48E-4,0.00437,9.74E-4,5
-0.00561,-0.010618,0.006367,0.01067,0.033319,-0.071151,0.03386,0.072244,-0.00764,-0.011499,0.017995,0.011804,-0.005234,-0.001512,0.006488,0.001823,-0.051866,-0.048068,0.077471,0.062175,0.064624,0.009824,0.432099,0.202799,0.253873,-0.182626,0.300579,0.184848,-0.015993,0.009987,0.018239,0.01559,-0.023076,0.050191,0.122907,0.062547,0.11826,0.271857,0.39012,0.29358,0.127816,0.250219,0.152847,0.250219,-0.006004,0.014679,0.006004,0.014711,0.0069,-1.72E-4,0.015891,0.006623,0.018702,0.013119,0.030772,0.013568,-0.002652,0.013704,0.007053,0.013717,-4.43E-4,0.002192,4.43E-4,0.002192,6
1.85E-4,-4.22E-4,0.001401,0.003436,-9.06E-4,0.012261,0.024698,0.015942,0.002441,9.26E-4,0.018101,0.004741,-2.95E-4,-2.05E-4,0.001391,6.46E-4,0.024676,-0.027358,0.024676,0.027358,0.138992,-0.041423,0.597434,0.270913,-0.026001,0.008557,0.137066,0.079261,-0.001062,0.010674,0.007661,0.016823,0.008474,-0.010203,0.031498,0.031643,0.210015,-0.188171,0.502597,0.247065,-0.025799,-0.234124,0.079742,0.234124,0.012274,-0.029767,0.012769,0.030807,-0.002557,8.12E-4,0.005459,0.001384,0.017343,0.012184,0.028148,0.032154,-0.019722,-0.00852,0.025666,0.025197,0.001693,-0.004571,0.002344,0.006065,6
-0.003109,0.004551,0.003292,0.006988,0.02434,-0.006584,0.031832,0.017848,0.009155,0.027326,0.012252,0.031427,8.22E-4,0.003318,0.001529,0.004654,0.011092,0.002021,0.020966,0.013498,0.177594,0.095779,0.608529,0.116983,0.127187,0.078495,0.127581,0.078495,0.004462,0.012501,0.007862,0.012786,0.033167,0.005774,0.036486,0.009611,0.124674,-0.074493,0.631363,0.175089,0.151285,-0.030975,0.156289,0.067825,0.003,-0.003818,0.005141,0.004379,0.001166,-4.64E-4,0.003143,0.001094,-0.030812,-0.017114,0.086742,0.019831,0.064178,-0.029608,0.066062,0.029954,-0.001244,-0.001784,0.001404,0.001784,5
4.4E-5,-0.003861,5.65E-4,0.003861,-0.003734,-0.023954,0.005254,0.023988,0.006207,-0.02757,0.006932,0.02757,0.001831,-0.003758,0.001831,0.003758,-6.55E-4,0.022402,0.005062,0.039931,0.01444,-0.02433,0.251438,0.260107,0.219693,0.084466,0.221145,0.117344,0.007664,0.030072,0.008242,0.032593,-0.006942,-0.009162,0.007422,0.015752,-0.258927,0.135306,0.454504,0.170058,0.445529,-0.019436,0.445529,0.103205,0.007215,7.89E-4,0.007404,0.002775,-3.07E-4,-0.001901,4.77E-4,0.002447,-0.009404,0.011706,0.05277,0.015534,0.021298,-0.025217,0.087453,0.041821,5.54E-4,-9.18E-4,0.001436,0.001337,5
2.96E-4,0.001816,5.44E-4,0.00182,-0.00426,0.011547,0.005846,0.01168,-0.005742,7.92E-4,0.014669,0.013948,0.002149,-0.002319,0.002149,0.002319,0.003063,-5.08E-4,0.004137,0.004887,-0.295939,-0.107848,0.313911,0.127629,0.376761,-0.004871,0.408999,0.161836,-0.017634,0.016581,0.021296,0.016581,0.003749,-0.024313,0.009503,0.024313,-0.22189,-0.037907,0.261769,0.115576,0.381914,0.017614,0.386361,0.121685,-0.004146,0.007454,0.008836,0.018649,-7.88E-4,-3.16E-4,0.003088,0.007813,0.021314,-0.014239,0.031153,0.024264,0.025701,-0.008168,0.025701,0.008708,-0.001188,-0.002817,0.001195,0.002817,6
-0.003638,0.013086,0.004018,0.013208,0.053302,0.117373,0.058523,0.117553,-0.019816,0.088136,0.066598,0.09282,0.001828,0.007136,0.003144,0.007136,0.049295,0.016197,0.052338,0.022758,-0.108327,0.037136,0.327877,0.290881,0.279615,0.068275,0.316252,0.350539,0.007488,0.03158,0.011271,0.032447,0.062863,-0.0283,0.068318,0.028591,-0.087709,-0.023686,0.282575,0.148235,0.35894,0.099691,0.359461,0.161488,0.007734,0.001537,0.008191,0.007808,0.005679,0.013995,0.00591,0.014001,0.013874,0.05562,0.01772,0.05562,-0.002948,-0.002067,0.020559,0.05243,0.002085,-0.010154,0.003346,0.016151,6
0.004309,0.00144,0.005496,0.005499,0.055125,0.021861,0.096594,0.044733,0.025246,-0.040044,0.037711,0.040627,0.001124,0.00231,0.009207,0.008809,0.040832,0.062513,0.0447,0.062902,0.08741,-0.214841,0.199201,0.322795,0.251298,-0.119811,0.315426,0.244513,0.033928,0.008567,0.034472,0.018831,-6.56E-4,0.036268,0.007587,0.036268,-0.221428,0.202073,0.242642,0.210577,0.356052,-0.016408,0.389191,0.217685,0.015357,-0.035813,0.015357,0.035813,-9.9E-5,-2.1E-5,6.6E-4,5.66E-4,-0.031189,0.014306,0.031724,0.018606,-0.018794,-0.004523,0.022754,0.050443,0.00247,-0.007419,0.003323,0.009293,6
-4.38E-4,6.51E-4,6.13E-4,0.001051,-0.034314,-0.021077,0.034314,0.025322,0.01544,0.002957,0.02591,0.021385,0.008771,0.007446,0.008771,0.007446,-0.022589,-0.015678,0.025027,0.016767,-0.087727,-0.124384,0.244195,0.29086,0.390471,0.026061,0.390471,0.215217,0.06493,0.015936,0.066062,0.033218,-0.013953,-0.018377,0.015535,0.018377,0.031711,0.228728,0.176924,0.246046,0.264566,0.177788,0.322103,0.291643,0.019465,-0.047581,0.086089,0.104518,6.44E-4,-2.38E-4,9.97E-4,5.11E-4,0.038159,0.01225,0.043136,0.022325,0.024762,0.004179,0.035631,0.01687,-0.001507,0.007426,0.006943,0.008059,5
7.18E-4,0.002917,8.98E-4,0.002956,0.015515,0.022341,0.037687,0.025488,0.021534,0.039579,0.021766,0.039579,3.12E-4,0.005542,6.24E-4,0.005542,0.006703,0.011329,0.010583,0.01875,-0.109212,0.058037,0.257119,0.175012,0.393026,-0.039108,0.407877,0.127744,-0.003443,-2.79E-4,0.006002,0.018708,0.008034,0.019556,0.008527,0.022391,-0.25982,0.143257,0.290986,0.172482,0.303172,-0.016075,0.438453,0.224138,0.012684,-0.013541,0.018305,0.014529,-6.36E-4,-0.001289,6.36E-4,0.001289,-0.014897,-0.025241,0.016524,0.02535,0.00455,-0.011424,0.013742,0.011598,0.002848,-0.001463,0.002882,0.001478,5
0.001895,-0.003914,0.001915,0.00401,-0.028377,-0.03456,0.036559,0.03667,-0.002569,0.011156,0.041503,0.023459,0.004583,0.001853,0.006269,0.002432,3.99E-4,-0.038369,0.022644,0.043894,0.221588,0.082713,0.372794,0.27206,-0.052582,0.086836,0.308273,0.383681,0.009612,0.002482,0.017941,0.023669,-0.016963,0.003443,0.041143,0.018505,0.291015,-0.055653,0.299908,0.14168,-0.104124,-0.033494,0.192145,0.462346,0.0126,0.002901,0.022621,0.038983,0.004329,0.002324,0.00587,0.003022,0.006506,0.002971,0.011222,0.004348,0.014294,-0.019195,0.014398,0.019262,0.001555,-0.003072,0.001968,0.003923,5
0.005766,-0.002331,0.010926,0.003982,0.028612,-0.021393,0.028612,0.021393,0.007369,-0.024784,0.011964,0.025239,-5.61E-4,-0.001112,7.28E-4,0.001652,0.025049,-0.02493,0.082302,0.028867,-0.048621,-0.025023,0.3598,0.119223,0.338026,0.014316,0.35534,0.19553,-2.11E-4,0.011564,0.003413,0.013839,0.00746,0.020833,0.011203,0.026701,0.077168,0.117,0.495156,0.211874,0.273023,0.030328,0.382958,0.126757,0.002515,-3.54E-4,0.004214,0.003023,-8.07E-4,-0.002721,0.002127,0.00627,0.066315,-0.012628,0.067606,0.022463,-0.004414,0.020719,0.023906,0.032022,0.001517,-5.68E-4,0.002676,8.36E-4,7
-0.001082,-2.84E-4,0.001334,5.23E-4,0.01769,-0.024156,0.024778,0.024508,0.010494,-0.010418,0.011635,0.010506,-3.32E-4,-5.11E-4,6.91E-4,5.88E-4,-0.054383,-0.01919,0.05699,0.02172,0.286697,-0.102433,0.38678,0.27651,0.009298,-0.029237,0.131981,0.2156,0.012929,-0.020803,0.013675,0.020803,-0.070882,-0.007084,0.071766,0.01351,0.410972,0.0184,0.589853,0.165445,-0.011246,0.011033,0.137634,0.147998,0.009287,0.018233,0.009287,0.018233,-0.006935,0.002328,0.00695,0.004711,0.042343,0.028688,0.043014,0.030073,0.023895,0.027942,0.027666,0.032762,1.49E-4,0.001858,4.86E-4,0.002058,6
0.002405,-8.62E-4,0.002405,8.62E-4,-0.012972,-0.013673,0.013537,0.014459,0.018047,-0.047332,0.018047,0.047332,7.3E-4,-0.002691,9.44E-4,0.002692,0.010479,-4.12E-4,0.010528,0.010692,-0.266394,-0.090366,0.2803,0.106738,0.298505,-0.064292,0.369976,0.173692,-0.002266,-0.007244,0.01597,0.014215,0.017147,0.008467,0.019001,0.014785,-0.338716,0.004242,0.365523,0.107106,0.34481,0.089861,0.368341,0.177588,0.01318,0.023436,0.013711,0.023436,3.08E-4,-0.001069,0.002337,0.002278,-0.026844,0.032254,0.032382,0.032639,0.040018,-9.57E-4,0.042536,0.011553,0.001739,-0.001678,0.002326,0.001704,6
0.003056,-0.002671,0.003779,0.003379,9.05E-4,0.004847,0.018896,0.014792,0.010399,-0.03665,0.027994,0.044932,-0.003473,-0.003351,0.00511,0.004896,0.011126,-0.013984,0.029901,0.032795,0.22595,0.048395,0.256593,0.18912,-0.087797,0.155763,0.238592,0.450026,0.03184,0.033995,0.043092,0.046085,-0.026682,0.04901,0.038321,0.050504,0.2578,-0.12395,0.437813,0.238258,0.020388,-0.10627,0.31781,0.28783,-0.016286,-0.018936,0.01681,0.021487,0.001607,0.001903,0.002771,0.003067,-0.017963,0.011838,0.040747,0.043122,0.00696,-0.02758,0.014015,0.028408,-4.89E-4,2.21E-4,0.003352,0.002997,6
-0.002967,-4.8E-5,0.003171,0.003121,0.045461,0.013543,0.04588,0.020264,0.042947,0.02282,0.042947,0.02311,-0.003102,-8.33E-4,0.003686,0.002731,-0.030226,0.045717,0.089034,0.053178,0.370379,0.080229,0.46056,0.119064,0.128236,-0.079662,0.175679,0.159572,-0.013326,0.001754,0.034032,0.026939,0.078827,0.011277,0.080549,0.041745,-0.024906,0.066382,0.521642,0.257585,-0.013939,-0.077831,0.259808,0.261942,0.03383,-0.017507,0.058827,0.090929,0.00761,-3.53E-4,0.008084,0.00538,-0.038245,0.007034,0.059417,0.050035,0.037414,-3.62E-4,0.044779,0.028941,0.00182,0.002327,0.00293,0.00432,6
-0.001628,-0.002587,0.001695,0.002596,-0.001645,-0.020758,0.004861,0.020758,0.002176,-6.07E-4,0.006763,0.007827,-2.31E-4,1.5E-5,3.94E-4,2.49E-4,-0.008476,0.018124,0.008476,0.020955,-0.247188,-0.13821,0.286232,0.254215,0.259974,-0.130132,0.284348,0.179577,-0.012965,0.002261,0.012965,0.006072,-0.013954,0.003953,0.014051,0.010141,-0.314091,0.050195,0.402607,0.136927,0.338416,0.111773,0.349411,0.170468,-0.034118,-0.018487,0.034285,0.021132,-0.004733,-0.001933,0.004865,0.002105,-5.3E-4,-0.035952,0.059626,0.048562,0.022787,0.006073,0.02704,0.024687,-0.012476,-0.001389,0.012625,0.00433,6
0.00123,-2.5E-5,0.001326,4.05E-4,-0.001318,-0.007356,0.010596,0.008285,0.005497,-0.031837,0.011337,0.032791,0.001495,-0.001479,0.001507,0.00164,0.018536,-0.012216,0.018601,0.023503,-0.316355,-0.105841,0.325397,0.131998,0.327297,-0.05711,0.346029,0.161938,0.012934,0.010847,0.01299,0.015041,0.064047,-0.008082,0.064126,0.028473,-0.30124,0.054348,0.313672,0.122669,0.362577,0.074191,0.362577,0.106464,-2.3E-5,-0.002736,0.001859,0.004564,0.009699,7.78E-4,0.009699,0.001824,-0.039948,0.00279,0.043083,0.008298,0.039928,-0.018044,0.046209,0.026265,-2.85E-4,-0.002105,7.41E-4,0.002153,6
2.1E-4,6.17E-4,3.08E-4,6.17E-4,-0.005834,-0.009756,0.009355,0.010993,0.001816,0.007128,0.006276,0.00952,9.01E-4,-5.74E-4,9.01E-4,7.3E-4,-0.002092,-0.004512,0.004493,0.00467,-0.225485,-0.199909,0.251553,0.209023,0.296816,-0.222119,0.311351,0.245297,-0.013553,0.008022,0.01578,0.009045,-0.007811,-0.012614,0.009269,0.01278,-0.171206,0.16293,0.276362,0.246268,0.312577,0.22705,0.313361,0.255242,-0.003848,0.001011,0.007795,0.002404,-8.13E-4,-0.001718,0.002315,0.001726,0.011454,-0.002638,0.011454,0.003331,0.008965,-9.91E-4,0.009423,0.003078,1.59E-4,-6.91E-4,5.21E-4,6.91E-4,7
-0.001005,-1.72E-4,0.001209,6.21E-4,0.002294,-0.008375,0.014825,0.008375,0.007478,-0.003989,0.007478,0.003989,0.001692,-9.58E-4,0.002299,0.001036,-0.006466,-0.002764,0.00685,0.004998,-0.312012,-0.11217,0.321893,0.134627,0.372771,-0.138015,0.375332,0.173839,0.002657,-0.003942,0.005787,0.005478,-0.010229,3.98E-4,0.012093,0.003184,-0.190486,0.157918,0.278154,0.215514,0.271618,0.184777,0.31136,0.218135,-0.005485,-0.005436,0.009107,0.006784,-1.53E-4,-1.16E-4,8.27E-4,1.97E-4,9.27E-4,0.004876,0.013317,0.009563,0.001576,-0.007698,0.00792,0.011737,9.98E-4,0.001178,9.98E-4,0.001178,7
4.37E-4,-6.77E-4,7.61E-4,6.85E-4,-0.003329,0.012299,0.026506,0.014352,-0.002032,0.016635,0.007847,0.021577,9.1E-4,-0.001697,0.001302,0.002081,0.001627,0.005357,0.005438,0.009452,-0.23528,-0.078239,0.309881,0.163675,0.302063,-0.126214,0.407218,0.241173,-0.011145,0.023811,0.017451,0.025537,0.00163,0.01905,0.00711,0.021412,-0.279298,0.150608,0.302536,0.155929,0.276461,0.152028,0.343438,0.197573,0.010879,0.014703,0.012764,0.014703,6.23E-4,9.77E-4,0.00143,0.002738,-0.029674,0.017504,0.034249,0.021058,0.028319,-0.007984,0.042484,0.025857,0.004023,0.00312,0.004078,0.003247,7
